T,phi_1000,target
325,216,74.22422524
325,217,74.22641328
325,218,74.22872985
325,219,74.23104641
325,220,74.23389857
325,221,74.23675072
325,222,74.24368337
325,223,74.24769474
325,224,74.2517061
325,225,74.25616224
325,226,74.26061837
325,227,74.26530763
325,228,74.26999689
325,229,74.27458906
325,230,74.27918123
325,231,74.283592
325,232,74.28800276
325,233,74.29611801
325,234,74.29949681
325,235,74.30287561
325,236,74.30627635
325,237,74.30967708
325,238,74.31460965
325,239,74.31954222
325,240,74.326149
325,241,74.33275578
325,242,74.33962113
325,243,74.34648647
325,244,74.35237889
325,245,74.3582713
325,246,74.36683258
325,247,74.36948175
325,248,74.37213091
325,249,74.37389688
325,250,74.37566284
325,251,74.37719234
325,252,74.37872183
325,253,74.38038688
325,254,74.38205193
325,255,74.3851241
325,256,74.38819626
325,257,74.39969933
325,258,74.40697901
325,259,74.41425869
325,260,74.42047261
325,261,74.42668653
325,262,74.43035423
325,263,74.43402193
325,264,74.43539824
325,265,74.43677454
325,266,74.43763554
325,267,74.43849654
325,268,74.44259694
325,269,74.44569701
325,270,74.44879707
325,271,74.45199172
325,272,74.45518637
325,273,74.4580046
325,274,74.46082283
325,275,74.46264516
325,276,74.46446749
325,277,74.4642312
325,278,74.4639949
325,279,74.46102931
325,280,74.45806371
325,281,74.44814414
325,282,74.44334966
325,283,74.43855518
325,284,74.43538638
325,285,74.43221758
325,286,74.43012799
325,287,74.4280384
325,288,74.42636341
325,289,74.42468842
325,290,74.42339311
325,291,74.4220978
325,292,74.41890735
325,293,74.41624667
325,294,74.41358598
325,295,74.41014988
325,296,74.40671378
325,297,74.40374144
325,298,74.40076909
325,299,74.39979758
325,300,74.39882606
325,301,74.40041852
325,302,74.40201098
325,303,74.40782752
325,304,74.41000324
325,305,74.41217896
325,306,74.41250338
325,307,74.41282779
325,308,74.41153462
325,309,74.41024144
325,310,74.40791807
325,311,74.4055947
325,312,74.40248058
325,313,74.39936646
325,314,74.39285341
325,315,74.39058471
325,316,74.38831601
325,317,74.38669751
325,318,74.38507901
325,319,74.38221504
325,320,74.37935107
325,321,74.3742636
325,322,74.36917613
325,323,74.36271982
325,324,74.3562635
325,325,74.34333421
325,326,74.3372872
325,327,74.33124019
325,328,74.32560016
325,329,74.31996012
325,330,74.31533797
325,331,74.31071582
325,332,74.30732622
325,333,74.30393661
325,334,74.30076835
325,335,74.29760009
325,336,74.28979256
325,337,74.2857132
325,338,74.28163384
325,339,74.27869187
325,340,74.27574989
325,341,74.27367942
325,342,74.27160895
325,343,74.26892607
325,344,74.26624318
325,345,74.26294212
325,346,74.25964105
325,347,74.25677716
325,348,74.25391326
325,349,74.248849
325,350,74.24647249
325,351,74.24409598
325,352,74.24318832
325,353,74.24228066
325,354,74.24339589
325,355,74.24451112
325,356,74.24533191
325,357,74.2461527
325,358,74.24141185
325,359,74.2358195
325,360,74.23022714
325,361,74.22374211
325,362,74.21725708
325,363,74.21114029
325,364,74.20502349
325,365,74.19866861
325,366,74.19231372
325,367,74.18550846
325,368,74.17870319
325,369,74.17247859
325,370,74.16625398
325,371,74.1562741
325,372,74.15177475
325,373,74.14727539
325,374,74.14262443
325,375,74.13797347
325,376,74.13368792
325,377,74.12940236
325,378,74.12582335
325,379,74.12224433
325,380,74.11852921
325,381,74.11481408
325,382,74.1048308
325,383,74.09831593
325,384,74.09180106
325,385,74.08385955
325,386,74.07591804
325,387,74.06648551
325,388,74.05705298
325,389,74.04711601
325,390,74.03717903
325,391,74.02830292
325,392,74.0194268
325,393,74.00436513
325,394,73.99766425
325,395,73.99096336
325,396,73.9849762
325,397,73.97898903
325,398,73.97358458
325,399,73.96818012
325,400,73.96232421
325,401,73.95646829
325,402,73.94861279
325,403,73.94075728
325,404,73.92050251
325,405,73.90985726
325,406,73.89921201
325,407,73.89015417
325,408,73.88109633
325,409,73.87361559
325,410,73.86613485
325,411,73.85784903
325,412,73.84956321
325,413,73.83887148
325,414,73.82817975
325,415,73.80454734
325,416,73.79377249
325,417,73.78299763
325,418,73.77470347
325,419,73.7664093
325,420,73.76142817
325,421,73.75644704
325,422,73.75347649
325,423,73.75050593
325,424,73.74583955
325,425,73.74117316
325,426,73.72459495
325,427,73.71472539
325,428,73.70485583
325,429,73.69561707
325,430,73.6863783
325,431,73.67768199
325,432,73.66898568
325,433,73.66052513
325,434,73.65206457
325,435,73.64446172
325,436,73.63685887
325,437,73.62430685
325,438,73.61870318
325,439,73.6130995
325,440,73.60660553
325,441,73.60011156
325,442,73.59195958
325,443,73.5838076
325,444,73.57492453
325,445,73.56604146
325,446,73.55782387
325,447,73.54960628
325,448,73.53594283
325,449,73.53014079
325,450,73.52433874
325,451,73.51819865
325,452,73.51205856
325,453,73.50435748
325,454,73.4966564
325,455,73.48755169
325,456,73.47844697
325,457,73.46897696
325,458,73.45950695
325,459,73.44065639
325,460,73.43080834
325,461,73.42096029
325,462,73.41027228
325,463,73.39958426
325,464,73.38814858
325,465,73.3767129
325,466,73.36482733
325,467,73.35294176
325,468,73.34134878
325,469,73.32975579
325,470,73.30963274
325,471,73.30098048
325,472,73.29232821
325,473,73.28353899
325,474,73.27474976
325,475,73.26556676
325,476,73.25638375
325,477,73.24776595
325,478,73.23914815
325,479,73.23118183
325,480,73.22321551
325,481,73.20678973
325,482,73.19756573
325,483,73.18834172
325,484,73.17853418
325,485,73.16872663
325,486,73.15983263
325,487,73.15093862
325,488,73.14365523
325,489,73.13637183
325,490,73.12228168
325,491,73.1134614
325,492,73.10464112
325,493,73.09353383
325,494,73.08242654
325,495,73.0701902
325,496,73.05795386
325,497,73.04618045
325,498,73.03440703
325,499,73.02411525
325,500,73.01382347
325,501,72.9960533
325,502,72.98721337
325,503,72.97837344
325,504,72.96810815
325,505,72.95784285
325,506,72.94626412
325,507,72.93468539
325,508,72.9227926
325,509,72.91089981
325,510,72.89901221
325,511,72.8871246
325,512,72.86360568
325,513,72.85279062
325,514,72.84197555
325,515,72.83326038
325,516,72.8245452
325,517,72.81861974
325,518,72.81269428
325,519,72.80877602
325,520,72.80485775
325,521,72.80045256
325,522,72.79604736
325,523,72.78249098
325,524,72.77424806
325,525,72.76600514
325,526,72.75812048
325,527,72.75023581
325,528,72.74300201
325,529,72.7357682
325,530,72.72877676
325,531,72.72178532
325,532,72.70854093
325,533,72.70268235
325,534,72.69682377
325,535,72.69171604
325,536,72.6866083
325,537,72.68136829
325,538,72.67612827
325,539,72.66945755
325,540,72.66278683
325,541,72.65425492
325,542,72.645723
325,543,72.62613997
325,544,72.61538755
325,545,72.60463513
325,546,72.59280858
325,547,72.58098203
325,548,72.56901177
325,549,72.5570415
325,550,72.54635361
325,551,72.53566571
325,552,72.52611527
325,553,72.51656482
325,554,72.49753496
325,555,72.48756257
325,556,72.47759018
325,557,72.4665976
325,558,72.45560501
325,559,72.44289583
325,560,72.43018664
325,561,72.41656201
325,562,72.40293738
325,563,72.39026235
325,564,72.37758731
325,565,72.35515502
325,566,72.3447218
325,567,72.33428857
325,568,72.32459398
325,569,72.31489938
325,570,72.30599369
325,571,72.297088
325,572,72.2888358
325,573,72.28058359
325,574,72.26691887
325,575,72.26171823
325,576,72.25651758
325,577,72.25090121
325,578,72.24528484
325,579,72.2372547
325,580,72.22922455
325,581,72.2190369
325,582,72.20884925
325,583,72.19834497
325,584,72.18784068
325,585,72.17031865
325,586,72.16346941
325,587,72.15662016
325,588,72.15005315
325,589,72.14348613
325,590,72.13676279
325,591,72.13003945
325,592,72.12401008
325,593,72.1179807
325,594,72.10723673
325,595,72.10214644
325,596,72.09705615
325,597,72.09295981
325,598,72.08886347
325,599,72.0861197
375,0,0
375,1,2.565333733
375,2,11.37406227
375,3,21.28579717
375,4,28.69150188
375,5,35.37031495
375,6,40.61872851
375,7,42.4899846
375,8,44.36124068
375,9,46.90164407
375,10,47.76081652
375,11,48.61998897
375,12,49.82430632
375,13,50.27253612
375,14,50.72076591
375,15,51.07914593
375,16,51.43752595
375,17,51.74226551
375,18,52.04700506
375,19,52.58175839
375,20,52.81792595
375,21,53.0540935
375,22,53.26299267
375,23,53.47189184
375,24,53.65960892
375,25,53.84732599
375,26,54.01830491
375,27,54.18928383
375,28,54.34180682
375,29,54.49432981
375,30,54.75941889
375,31,54.87609097
375,32,54.99276305
375,33,55.09777377
375,34,55.20278448
375,35,55.29407013
375,36,55.38535578
375,37,55.46113102
375,38,55.53690625
375,39,55.60368732
375,40,55.67046839
375,41,55.73453019
375,42,55.79859199
375,43,55.85685233
375,44,55.91511267
375,45,56.01088381
375,46,56.05156031
375,47,56.09223681
375,48,56.12978878
375,49,56.16734074
375,50,56.1990435
375,51,56.23074626
375,52,56.2543029
375,53,56.27785954
375,54,56.29779526
375,55,56.31773098
375,56,56.33860719
375,57,56.35948339
375,58,56.40361432
375,59,56.42640297
375,60,56.44919162
375,61,56.46997962
375,62,56.49076762
375,63,56.50527167
375,64,56.51977572
375,65,56.5293494
375,66,56.53892307
375,67,56.54879378
375,68,56.55866448
375,69,56.56981718
375,70,56.58096987
375,71,56.59109228
375,72,56.60121469
375,73,56.61000306
375,74,56.61879142
375,75,56.63653744
375,76,56.64612365
375,77,56.65570986
375,78,56.66597593
375,79,56.676242
375,80,56.68864343
375,81,56.70104486
375,82,56.71597017
375,83,56.73089548
375,84,56.74489164
375,85,56.75888779
375,86,56.76844689
375,87,56.77800598
375,88,56.79025313
375,89,56.79789157
375,90,56.80553
375,91,56.81719249
375,92,56.82885498
375,93,56.84140392
375,94,56.85395285
375,95,56.86384352
375,96,56.87373419
375,97,56.88137315
375,98,56.8890121
375,99,56.8974127
375,100,56.9058133
375,101,56.91522734
375,102,56.92464138
375,103,56.93830463
375,104,56.94193904
375,105,56.94557344
375,106,56.9474474
375,107,56.94932136
375,108,56.94833126
375,109,56.94734115
375,110,56.94299478
375,111,56.93864841
375,112,56.93419428
375,113,56.92974014
375,114,56.9295649
375,115,56.92938966
375,116,56.93279469
375,117,56.93619972
375,118,56.93852803
375,119,56.94085633
375,120,56.93976627
375,121,56.93811547
375,122,56.93646466
375,123,56.93576862
375,124,56.93507258
375,125,56.93507052
375,126,56.93506845
375,127,56.9336033
375,128,56.93213814
375,129,56.92991152
375,130,56.92768489
375,131,56.92830396
375,132,56.92892302
375,133,56.93150346
375,134,56.9340839
375,135,56.93458535
375,136,56.93347988
375,137,56.93237441
375,138,56.93275578
375,139,56.93313714
375,140,56.9327873
375,141,56.93243746
375,142,56.92989427
375,143,56.92735107
375,144,56.92519244
375,145,56.9230338
375,146,56.92192293
375,147,56.92081206
375,148,56.91882302
375,149,56.91683397
375,150,56.91115284
375,151,56.90989972
375,152,56.9086466
375,153,56.90927103
375,154,56.90989546
375,155,56.90997504
375,156,56.91005461
375,157,56.90920814
375,158,56.90836167
375,159,56.90815292
375,160,56.90794416
375,161,56.90798943
375,162,56.9080347
375,163,56.90673859
375,164,56.90544248
375,165,56.90047433
375,166,56.8980668
375,167,56.89565926
375,168,56.89426138
375,169,56.89286349
375,170,56.89265073
375,171,56.89243796
375,172,56.89311892
375,173,56.89379987
375,174,56.89468764
375,175,56.8955754
375,176,56.89586463
375,177,56.89615386
375,178,56.8962075
375,179,56.89626114
375,180,56.89636181
375,181,56.89646248
375,182,56.89263394
375,183,56.88655566
375,184,56.88047737
375,185,56.87352933
375,186,56.86658128
375,187,56.86307034
375,188,56.8595594
375,189,56.85734251
375,190,56.85512561
375,191,56.85155636
375,192,56.84798711
375,193,56.84318878
375,194,56.83839045
375,195,56.83248918
375,196,56.82658791
375,197,56.81745786
375,198,56.81731283
375,199,56.8171678
375,200,56.82032181
375,201,56.82347582
375,202,56.82631162
375,203,56.82914742
375,204,56.82997291
375,205,56.8307984
375,206,56.8307237
375,207,56.830649
375,208,56.83060956
375,209,56.83057011
375,210,56.82904978
375,211,56.82752944
375,212,56.81934683
375,213,56.81418704
375,214,56.80902724
375,215,56.80497131
375,216,56.80091538
375,217,56.79869612
375,218,56.79647686
375,219,56.79414341
375,220,56.79180996
375,221,56.78758434
375,222,56.78335871
375,223,56.77672146
375,224,56.77008421
375,225,56.76047313
375,226,56.75086204
375,227,56.74068568
375,228,56.73050932
375,229,56.71408982
375,230,56.70716355
375,231,56.70023728
375,232,56.69521427
375,233,56.69019126
375,234,56.68736304
375,235,56.68453482
375,236,56.68043879
375,237,56.67634276
375,238,56.66828596
375,239,56.66022916
375,240,56.64910688
375,241,56.63798459
375,242,56.62738377
375,243,56.61678295
375,244,56.6031378
375,245,56.59864863
375,246,56.59415945
375,247,56.58887739
375,248,56.58359533
375,249,56.57771897
375,250,56.5718426
375,251,56.56642147
375,252,56.56100034
375,253,56.55534424
375,254,56.54968814
375,255,56.54303696
375,256,56.53638577
375,257,56.52875174
375,258,56.5211177
375,259,56.51265696
375,260,56.50419622
375,261,56.48699263
375,262,56.47889634
375,263,56.47080005
375,264,56.46248036
375,265,56.45416066
375,266,56.44490607
375,267,56.43565147
375,268,56.42615213
375,269,56.41665279
375,270,56.40713616
375,271,56.39761953
375,272,56.38742127
375,273,56.377223
375,274,56.36665219
375,275,56.35608137
375,276,56.33618
375,277,56.32763659
375,278,56.31909318
375,279,56.31134048
375,280,56.30358777
375,281,56.29526607
375,282,56.28694436
375,283,56.27775603
375,284,56.26856769
375,285,56.25901089
375,286,56.24945408
375,287,56.24148797
375,288,56.23352186
375,289,56.2268876
375,290,56.22025334
375,291,56.21093108
375,292,56.20160882
375,293,56.17733103
375,294,56.16671895
375,295,56.15610686
375,296,56.14812706
375,297,56.14014725
375,298,56.13306541
375,299,56.12598356
375,300,56.11942091
375,301,56.11285826
375,302,56.10540231
375,303,56.09794636
375,304,56.08762533
375,305,56.0773043
375,306,56.06481966
375,307,56.05233501
375,308,56.02414946
375,309,56.00801097
375,310,55.99187247
375,311,55.97636266
375,312,55.96085285
375,313,55.94971216
375,314,55.93857147
375,315,55.93013711
375,316,55.92170275
375,317,55.91211044
375,318,55.90251813
375,319,55.89193982
375,320,55.88136151
375,321,55.87028553
375,322,55.85920955
375,323,55.84701524
375,324,55.83482092
375,325,55.81113688
375,326,55.8015781
375,327,55.79201931
375,328,55.78392214
375,329,55.77582497
375,330,55.76561463
375,331,55.75540429
375,332,55.74223969
375,333,55.72907508
375,334,55.71731932
375,335,55.70556356
375,336,55.69907238
375,337,55.69258119
375,338,55.68929673
375,339,55.68601227
375,340,55.67275234
375,341,55.65914108
375,342,55.64552981
375,343,55.62793209
375,344,55.61033437
375,345,55.5937704
375,346,55.57720642
375,347,55.56345079
375,348,55.54969515
375,349,55.53689587
375,350,55.52409659
375,351,55.51000055
375,352,55.49590451
375,353,55.48065415
375,354,55.46540378
375,355,55.45105567
375,356,55.43670755
375,357,55.41119084
375,358,55.39915776
375,359,55.38712468
375,360,55.37617526
375,361,55.36522583
375,362,55.35476692
375,363,55.34430801
375,364,55.33210752
375,365,55.31990702
375,366,55.30634555
375,367,55.29278407
375,368,55.28043755
375,369,55.26809102
375,370,55.25771896
375,371,55.2473469
375,372,55.22790714
375,373,55.21751056
375,374,55.20711398
375,375,55.19455661
375,376,55.18199923
375,377,55.16669911
375,378,55.15139898
375,379,55.13563567
375,380,55.11987236
375,381,55.10562994
375,382,55.09138752
375,383,55.07699343
375,384,55.06259934
375,385,55.04696605
375,386,55.03133275
375,387,55.01728258
375,388,55.0032324
375,389,54.98150859
375,390,54.97099864
375,391,54.96048869
375,392,54.94763546
375,393,54.93478223
375,394,54.92147378
375,395,54.90816532
375,396,54.89736933
375,397,54.88657333
375,398,54.87694354
375,399,54.86731374
375,400,54.85537446
375,401,54.84343517
375,402,54.82885378
375,403,54.81427238
375,404,54.800373
375,405,54.78647361
375,406,54.76582732
375,407,54.75817762
375,408,54.75052792
375,409,54.74183737
375,410,54.73314682
375,411,54.72158285
375,412,54.71001888
375,413,54.69751289
375,414,54.6850069
375,415,54.67334953
375,416,54.66169215
375,417,54.64962649
375,418,54.63756082
375,419,54.62329328
375,420,54.60902573
375,421,54.57916936
375,422,54.56641875
375,423,54.55366814
375,424,54.5428941
375,425,54.53212005
375,426,54.52111053
375,427,54.51010101
375,428,54.49858837
375,429,54.48707572
375,430,54.47619524
375,431,54.46531475
375,432,54.45441543
375,433,54.44351611
375,434,54.43155758
375,435,54.41959905
375,436,54.39188721
375,437,54.37516907
375,438,54.35845092
375,439,54.3408711
375,440,54.32329128
375,441,54.30857874
375,442,54.29386619
375,443,54.28353652
375,444,54.27320685
375,445,54.26539841
375,446,54.25758997
375,447,54.2488428
375,448,54.24009562
375,449,54.22816209
375,450,54.21622855
375,451,54.20058102
375,452,54.18493349
375,453,54.15259714
375,454,54.14049333
375,455,54.12838952
375,456,54.11881183
375,457,54.10923414
375,458,54.09673473
375,459,54.08423531
375,460,54.06868105
375,461,54.05312678
375,462,54.03890065
375,463,54.02467452
375,464,54.01205282
375,465,53.99943111
375,466,53.98527035
375,467,53.97110958
375,468,53.94212494
375,469,53.93117354
375,470,53.92022214
375,471,53.91152509
375,472,53.90282803
375,473,53.89249963
375,474,53.88217123
375,475,53.87006997
375,476,53.8579687
375,477,53.84575686
375,478,53.83354501
375,479,53.82139635
375,480,53.80924769
375,481,53.79608334
375,482,53.78291899
375,483,53.76848231
375,484,53.75404562
375,485,53.72773823
375,486,53.7174546
375,487,53.70717097
375,488,53.69704328
375,489,53.68691558
375,490,53.67535109
375,491,53.66378659
375,492,53.65203153
375,493,53.64027646
375,494,53.62845124
375,495,53.61662601
375,496,53.60338573
375,497,53.59014544
375,498,53.57593176
375,499,53.56171808
375,500,53.5378337
375,501,53.52765732
375,502,53.51748093
375,503,53.50519016
375,504,53.49289939
375,505,53.4796653
375,506,53.46643121
375,507,53.45464574
375,508,53.44286026
375,509,53.43036733
375,510,53.41787439
375,511,53.40372919
375,512,53.38958399
375,513,53.37776813
375,514,53.36595226
375,515,53.3514602
375,516,53.34432837
375,517,53.33719654
375,518,53.32582836
375,519,53.31446017
375,520,53.30044255
375,521,53.28642493
375,522,53.27378055
375,523,53.26113617
375,524,53.25143975
375,525,53.24174333
375,526,53.23193868
375,527,53.22213403
375,528,53.20946275
375,529,53.19679147
375,530,53.18459978
375,531,53.17240809
375,532,53.15539451
375,533,53.14657673
375,534,53.13775895
375,535,53.12469563
375,536,53.11163231
375,537,53.0969321
375,538,53.08223189
375,539,53.0674628
375,540,53.0526937
375,541,53.0364452
375,542,53.0201967
375,543,53.00412991
375,544,52.98806311
375,545,52.9743593
375,546,52.96065548
375,547,52.93905965
375,548,52.93139749
375,549,52.92373533
375,550,52.91678117
375,551,52.909827
375,552,52.90034895
375,553,52.89087089
375,554,52.87956392
375,555,52.86825694
375,556,52.85816308
375,557,52.84806921
375,558,52.84051787
375,559,52.83296652
375,560,52.82664483
375,561,52.82032314
375,562,52.80608099
375,563,52.79750517
375,564,52.78892935
375,565,52.77953503
375,566,52.77014071
375,567,52.76038526
375,568,52.7506298
375,569,52.74054319
375,570,52.73045658
375,571,52.72013905
375,572,52.70982152
375,573,52.69933759
375,574,52.68885366
375,575,52.67887418
375,576,52.6688947
375,577,52.65109112
375,578,52.64198115
375,579,52.63287118
375,580,52.62251739
375,581,52.61216359
375,582,52.60167902
375,583,52.59119444
375,584,52.58121511
375,585,52.57123577
375,586,52.56149557
375,587,52.55175536
375,588,52.54293305
375,589,52.53411074
375,590,52.52703167
375,591,52.5199526
375,592,52.50855846
375,593,52.50313349
375,594,52.49770852
375,595,52.49090339
375,596,52.48409825
375,597,52.47381554
375,598,52.46353283
375,599,52.45080197
425,0,0
425,1,1.03724973
425,2,4.67963175
425,3,12.4646052
425,4,21.07842952
425,5,27.18362232
425,6,32.43750102
425,7,34.38304208
425,8,36.32858313
425,9,38.91441447
425,10,39.72442725
425,11,40.53444002
425,12,41.53338874
425,13,41.8498968
425,14,42.16640485
425,15,42.38338273
425,16,42.60036061
425,17,42.76575225
425,18,42.93114388
425,19,43.0662546
425,20,43.20136532
425,21,43.31625729
425,22,43.43114925
425,23,43.63230945
425,24,43.72194841
425,25,43.81158737
425,26,43.89581423
425,27,43.98004108
425,28,44.05982126
425,29,44.13960144
425,30,44.20806853
425,31,44.27653561
425,32,44.33150666
425,33,44.3864777
425,34,44.47667287
425,35,44.51271345
425,36,44.54875403
425,37,44.57575184
425,38,44.60274964
425,39,44.62275552
425,40,44.6427614
425,41,44.65860464
425,42,44.67444787
425,43,44.69005287
425,44,44.70565786
425,45,44.72349276
425,46,44.74132766
425,47,44.7583448
425,48,44.77536193
425,49,44.79803643
425,50,44.80439082
425,51,44.81074521
425,52,44.81718843
425,53,44.82363165
425,54,44.83135289
425,55,44.83907412
425,56,44.84339435
425,57,44.84771457
425,58,44.84667587
425,59,44.84563717
425,60,44.84332675
425,61,44.84101632
425,62,44.84096761
425,63,44.84091889
425,64,44.84475969
425,65,44.84564766
425,66,44.84653562
425,67,44.84470126
425,68,44.84286689
425,69,44.84064537
425,70,44.83842384
425,71,44.83803296
425,72,44.83764208
425,73,44.83853186
425,74,44.83942163
425,75,44.83966964
425,76,44.83991764
425,77,44.83789984
425,78,44.83781836
425,79,44.83773687
425,80,44.83987413
425,81,44.84201139
425,82,44.84366268
425,83,44.84531396
425,84,44.84338546
425,85,44.84145696
425,86,44.83608865
425,87,44.83072033
425,88,44.8239745
425,89,44.81722866
425,90,44.81187313
425,91,44.80651759
425,92,44.80187836
425,93,44.80126065
425,94,44.80064294
425,95,44.80083667
425,96,44.8010304
425,97,44.80306942
425,98,44.80510844
425,99,44.80828361
425,100,44.81145877
425,101,44.814161
425,102,44.81686323
425,103,44.818251
425,104,44.81963876
425,105,44.8194004
425,106,44.82028664
425,107,44.82117287
425,108,44.82467973
425,109,44.82818658
425,110,44.83302281
425,111,44.83785903
425,112,44.84396465
425,113,44.85007027
425,114,44.85569251
425,115,44.86131475
425,116,44.86358307
425,117,44.86585139
425,118,44.8691679
425,119,44.87374722
425,120,44.87832653
425,121,44.88358127
425,122,44.88883601
425,123,44.89046435
425,124,44.89209269
425,125,44.88915462
425,126,44.88621654
425,127,44.88289276
425,128,44.87956898
425,129,44.88039402
425,130,44.88121906
425,131,44.88425788
425,132,44.88729669
425,133,44.88736777
425,134,44.88473187
425,135,44.88209597
425,136,44.88163544
425,137,44.8811749
425,138,44.88440818
425,139,44.88764146
425,140,44.89262168
425,141,44.89760189
425,142,44.90245738
425,143,44.90731287
425,144,44.91005333
425,145,44.91279379
425,146,44.9120206
425,147,44.9112474
425,148,44.90701512
425,149,44.90674608
425,150,44.90647704
425,151,44.90698973
425,152,44.90750241
425,153,44.90758047
425,154,44.90765852
425,155,44.90882559
425,156,44.90999265
425,157,44.91188818
425,158,44.91378371
425,159,44.91381142
425,160,44.91383912
425,161,44.91110969
425,162,44.91289391
425,163,44.91467812
425,164,44.91935388
425,165,44.92402963
425,166,44.92480907
425,167,44.92558851
425,168,44.92085913
425,169,44.91612975
425,170,44.91219832
425,171,44.90826689
425,172,44.90809726
425,173,44.90792762
425,174,44.90816385
425,175,44.90840008
425,176,44.90893494
425,177,44.91192143
425,178,44.91490792
425,179,44.91952583
425,180,44.92414374
425,181,44.92718923
425,182,44.93023471
425,183,44.92979542
425,184,44.92935613
425,185,44.92583808
425,186,44.92232002
425,187,44.91885696
425,188,44.9153939
425,189,44.91376428
425,190,44.9147643
425,191,44.91576431
425,192,44.91597236
425,193,44.91618041
425,194,44.91517187
425,195,44.91416332
425,196,44.9129229
425,197,44.91168247
425,198,44.90919422
425,199,44.90670596
425,200,44.90374156
425,201,44.90077716
425,202,44.90076098
425,203,44.90074479
425,204,44.90196225
425,205,44.89764905
425,206,44.89333584
425,207,44.88643876
425,208,44.87954167
425,209,44.87567472
425,210,44.87180777
425,211,44.87150952
425,212,44.87121126
425,213,44.87280976
425,214,44.87440826
425,215,44.87601735
425,216,44.87762644
425,217,44.87819257
425,218,44.87875869
425,219,44.88091008
425,220,44.8830571
425,221,44.88520411
425,222,44.88665488
425,223,44.88810564
425,224,44.88828898
425,225,44.88847231
425,226,44.88702657
425,227,44.88558082
425,228,44.88217394
425,229,44.87876705
425,230,44.87513506
425,231,44.87150307
425,232,44.86550547
425,233,44.86242209
425,234,44.8593387
425,235,44.85565856
425,236,44.85197841
425,237,44.84707767
425,238,44.84217693
425,239,44.83584342
425,240,44.82950991
425,241,44.82298772
425,242,44.81646553
425,243,44.81222633
425,244,44.80798712
425,245,44.80583324
425,246,44.80367936
425,247,44.79775122
425,248,44.79431531
425,249,44.79087939
425,250,44.78857224
425,251,44.78626509
425,252,44.78392482
425,253,44.78158454
425,254,44.77785498
425,255,44.77412542
425,256,44.76865398
425,257,44.76318253
425,258,44.75689885
425,259,44.75061517
425,260,44.74586597
425,261,44.74111677
425,262,44.73636194
425,263,44.73338379
425,264,44.73040563
425,265,44.72386654
425,266,44.71732744
425,267,44.70988213
425,268,44.70243681
425,269,44.69879058
425,270,44.69514434
425,271,44.69421452
425,272,44.6932847
425,273,44.69035483
425,274,44.68742495
425,275,44.681349
425,276,44.67527304
425,277,44.65777474
425,278,44.64567137
425,279,44.63356799
425,280,44.62107549
425,281,44.60858299
425,282,44.60088382
425,283,44.59318465
425,284,44.58897069
425,285,44.58475673
425,286,44.57955576
425,287,44.57435479
425,288,44.56870216
425,289,44.56304952
425,290,44.55204207
425,291,44.5450975
425,292,44.53815292
425,293,44.53016869
425,294,44.52218445
425,295,44.51314545
425,296,44.50410645
425,297,44.49361645
425,298,44.48312645
425,299,44.47368346
425,300,44.46424047
425,301,44.45822796
425,302,44.45221544
425,303,44.44723451
425,304,44.44225357
425,305,44.42496166
425,306,44.41327936
425,307,44.40159706
425,308,44.39059624
425,309,44.37959541
425,310,44.36947303
425,311,44.35935064
425,312,44.35024279
425,313,44.34113494
425,314,44.3345451
425,315,44.32795525
425,316,44.32331064
425,317,44.31866602
425,318,44.31392848
425,319,44.30919094
425,320,44.29586303
425,321,44.28735325
425,322,44.27884346
425,323,44.27039851
425,324,44.26195355
425,325,44.25467288
425,326,44.24739221
425,327,44.24091059
425,328,44.23442897
425,329,44.22797427
425,330,44.22151956
425,331,44.21522514
425,332,44.20893071
425,333,44.19714569
425,334,44.18995327
425,335,44.18276084
425,336,44.1720664
425,337,44.16137196
425,338,44.14757605
425,339,44.13378013
425,340,44.11969701
425,341,44.10561388
425,342,44.09424547
425,343,44.08287705
425,344,44.07494374
425,345,44.06701042
425,346,44.06004889
425,347,44.05308735
425,348,44.03675809
425,349,44.0275272
425,350,44.01829631
425,351,44.00940463
425,352,44.00051294
425,353,43.99332334
425,354,43.98613373
425,355,43.98028732
425,356,43.97444091
425,357,43.96894384
425,358,43.96344676
425,359,43.95845417
425,360,43.95346157
425,361,43.94370347
425,362,43.93635956
425,363,43.92901565
425,364,43.91795871
425,365,43.90690176
425,366,43.89495384
425,367,43.88300591
425,368,43.87294554
425,369,43.86288517
425,370,43.85467552
425,371,43.84646587
425,372,43.83849614
425,373,43.8305264
425,374,43.82237334
425,375,43.81422028
425,376,43.80023353
425,377,43.79305846
425,378,43.78588339
425,379,43.77656696
425,380,43.76725053
425,381,43.75761241
425,382,43.74797429
425,383,43.73940235
425,384,43.7308304
425,385,43.72173506
425,386,43.71263972
425,387,43.70156126
425,388,43.69048279
425,389,43.66737395
425,390,43.65832273
425,391,43.64927151
425,392,43.64219283
425,393,43.63511414
425,394,43.62559798
425,395,43.61608182
425,396,43.60334196
425,397,43.5906021
425,398,43.57990417
425,399,43.56920624
425,400,43.56243307
425,401,43.55565989
425,402,43.54881483
425,403,43.54196976
425,404,43.52449115
425,405,43.51559134
425,406,43.50669153
425,407,43.49883631
425,408,43.49098109
425,409,43.48358435
425,410,43.47618761
425,411,43.46781343
425,412,43.45943924
425,413,43.44973951
425,414,43.44003977
425,415,43.43051155
425,416,43.42098332
